,store,date,year,quarter,year_month,month,day,season,holiday_flag,temperature_class,temperature,fuel_price,cpi,unemployment,weekly_sales
5023,36,2010-06-11,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,27.944444444444443,2.615,210.2135668,8.464,467711.18
5024,36,2010-06-18,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,29.09444444444445,2.572,210.2108417,8.464,485694.72
5025,36,2010-06-25,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,28.966666666666665,2.601,210.0975233,8.464,434879.87
5026,36,2010-07-02,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.694444444444443,2.606,209.984205,8.36,434252.15
5027,36,2010-07-09,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.633333333333333,2.596,209.8708867,8.36,471713.59
5028,36,2010-07-16,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,29.12777777777778,2.561,209.8630532,8.36,466962.04
5029,36,2010-07-23,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,28.111111111111107,2.542,209.9958663,8.36,452021.2
5030,36,2010-07-30,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.71111111111111,2.602,210.1286794,8.36,432451.91
5031,36,2010-08-06,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.716666666666665,2.573,210.2614925,8.36,467442.94
5032,36,2010-08-13,2010,Q3,2010-08,8,Friday,Summer,0,4 Hot,30.033333333333335,2.644,210.3943056,8.36,470436.8
5033,36,2010-08-20,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.74444444444445,2.604,210.3617581,8.36,437949.9
5034,36,2010-08-27,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.233333333333334,2.562,210.3292106,8.36,412050.73
5035,36,2010-09-03,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,27.938888888888894,2.533,210.2966631,8.36,431294.45
5036,36,2010-09-10,2010,Q3,2010-09,9,Friday,Fall,1,3 Warm,26.988888888888887,2.513,210.2641156,8.36,434471.38
5037,36,2010-09-17,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,27.83333333333333,2.55,210.2924504,8.36,454694.21
5038,36,2010-09-24,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,26.20555555555556,2.578,210.3664469,8.36,419348.59
5039,36,2010-10-01,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,23.7,2.567,210.4404433,8.476,422169.47
5040,36,2010-10-08,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,19.07777777777778,2.595,210.5144398,8.476,444351.61
5041,36,2010-10-15,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,21.98333333333333,2.705,210.5805944,8.476,453308.15
5042,36,2010-10-22,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,22.355555555555554,2.698,210.6271444,8.476,424956.3
5043,36,2010-10-29,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,24.566666666666666,2.68,210.6736944,8.476,392654.26
5044,36,2010-11-05,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,17.066666666666666,2.655,210.7202444,8.476,405860.37
5045,36,2010-11-12,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,16.65,2.705,210.7667944,8.476,425804.8
5046,36,2010-11-19,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,13.738888888888887,2.741,210.65429,8.476,411615.71
5047,36,2010-11-26,2010,Q4,2010-11,11,Friday,Fall,1,2 Moderate,19.850000000000005,2.725,210.5152765,8.476,408891.49
5048,36,2010-12-03,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,12.466666666666665,2.694,210.376263,8.476,360266.09
5049,36,2010-12-10,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,11.016666666666666,2.813,210.2372494,8.476,404545.03
5050,36,2010-12-17,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,13.738888888888887,2.852,210.1787224,8.476,410214.7
5051,36,2010-12-24,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,15.055555555555555,2.863,210.1805602,8.476,422093.59
5052,36,2010-12-31,2010,Q4,2010-12,12,Friday,Winter,1,2 Moderate,11.600000000000001,2.949,210.182398,8.476,359310.65
5053,36,2011-01-07,2011,Q1,2011-01,1,Friday,Winter,0,2 Moderate,12.283333333333333,2.942,210.1842358,8.395,384659.85
5054,36,2011-01-14,2011,Q1,2011-01,1,Friday,Winter,0,1 Cold,6.038888888888888,2.971,210.2379731,8.395,410497.73
5055,36,2011-01-21,2011,Q1,2011-01,1,Friday,Winter,0,2 Moderate,10.655555555555557,2.98,210.6031072,8.395,399191.05
5056,36,2011-01-28,2011,Q1,2011-01,1,Friday,Winter,0,1 Cold,9.300000000000002,2.995,210.9682412,8.395,372174.12
5057,36,2011-02-04,2011,Q1,2011-02,2,Friday,Winter,0,1 Cold,8.155555555555557,2.98,211.3333753,8.395,417521.7
5058,36,2011-02-11,2011,Q1,2011-02,2,Friday,Winter,1,1 Cold,5.088888888888887,3.009,211.6985093,8.395,401501.2
5059,36,2011-02-18,2011,Q1,2011-02,2,Friday,Winter,0,2 Moderate,14.155555555555553,3.017,212.0063522,8.395,427175.03
5060,36,2011-02-25,2011,Q1,2011-02,2,Friday,Winter,0,2 Moderate,19.850000000000005,3.053,212.2912786,8.395,380279.44
5061,36,2011-03-04,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,18.083333333333332,3.282,212.576205,8.395,402579.84
5062,36,2011-03-11,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,15.083333333333334,3.448,212.8611313,8.395,407506.78
5063,36,2011-03-18,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,18.277777777777782,3.487,213.1096787,8.395,431412.22
5064,36,2011-03-25,2011,Q1,2011-03,3,Friday,Spring,0,3 Warm,21.705555555555552,3.488,213.3436744,8.395,390732.02
5065,36,2011-04-01,2011,Q2,2011-04,4,Friday,Spring,0,2 Moderate,19.616666666666667,3.529,213.5776701,8.3,385672.11
5066,36,2011-04-08,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,20.772222222222222,3.645,213.8116658,8.3,428727.61
5067,36,2011-04-15,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,22.916666666666668,3.763,214.026217,8.3,414986.54
5068,36,2011-04-22,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,23.649999999999995,3.805,214.1921572,8.3,374574.72
5069,36,2011-04-29,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,24.499999999999996,3.837,214.3580974,8.3,340708.78
5070,36,2011-05-06,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,20.866666666666667,3.917,214.5240376,8.3,393401.4
5071,36,2011-05-13,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,24.850000000000005,3.92,214.6899778,8.3,395316.65
5072,36,2011-05-20,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,22.788888888888884,3.925,214.465412,8.3,376183.44
5073,36,2011-05-27,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,27.37777777777778,3.786,214.2408462,8.3,348655.2
5074,36,2011-06-03,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.311111111111106,3.69,214.0162805,8.3,373703.95
5075,36,2011-06-10,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.005555555555553,3.633,213.7917147,8.3,374182.04
5076,36,2011-06-17,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,29.12777777777778,3.599,213.7481256,8.3,394645.25
5077,36,2011-06-24,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.86111111111111,3.569,213.8402689,8.3,360009.94
5078,36,2011-07-01,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.627777777777776,3.502,213.9324122,8.177,354270.77
5079,36,2011-07-08,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.283333333333328,3.44,214.0245556,8.177,377464.62
5080,36,2011-07-15,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.79444444444444,3.55,214.1083654,8.177,385631.48
5081,36,2011-07-22,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,28.505555555555556,3.637,214.1713416,8.177,361311.41
5082,36,2011-07-29,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.438888888888886,3.66,214.2343177,8.177,354361.08
5083,36,2011-08-05,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,30.39444444444444,3.652,214.2972939,8.177,381017.75
5084,36,2011-08-12,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,30.91111111111111,3.608,214.3602701,8.177,380188.69
5085,36,2011-08-19,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,30.688888888888886,3.534,214.4239935,8.177,373267.58
5086,36,2011-08-26,2011,Q3,2011-08,8,Friday,Summer,0,4 Hot,30.011111111111106,3.501,214.4878416,8.177,344964.2
5087,36,2011-09-02,2011,Q3,2011-09,9,Friday,Fall,0,4 Hot,30.833333333333332,3.481,214.5516896,8.177,350276.29
5088,36,2011-09-09,2011,Q3,2011-09,9,Friday,Fall,1,3 Warm,25.522222222222222,3.499,214.6155376,8.177,352960.64
5089,36,2011-09-16,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,27.811111111111114,3.473,214.7934111,8.177,343108.12
5090,36,2011-09-23,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,25.749999999999996,3.441,215.1233185,8.177,322405.13
5091,36,2011-09-30,2011,Q3,2011-09,9,Friday,Fall,0,3 Warm,27.511111111111106,3.328,215.4532259,8.177,314910.37
5092,36,2011-10-07,2011,Q4,2011-10,10,Friday,Fall,0,3 Warm,21.77777777777778,3.262,215.7831333,7.716,346137.87
5093,36,2011-10-14,2011,Q4,2011-10,10,Friday,Fall,0,3 Warm,23.42222222222222,3.234,216.0885258,7.716,342076.99
5094,36,2011-10-21,2011,Q4,2011-10,10,Friday,Fall,0,2 Moderate,19.938888888888886,3.308,216.2468287,7.716,328633.34
5095,36,2011-10-28,2011,Q4,2011-10,10,Friday,Fall,0,3 Warm,21.83888888888889,3.306,216.4051315,7.716,306193.81
5096,36,2011-11-04,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,14.983333333333333,3.287,216.5634344,7.716,313387.11
5097,36,2011-11-11,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,17.5,3.254,216.7217373,7.716,328498.92
5098,36,2011-11-18,2011,Q4,2011-11,11,Friday,Fall,0,2 Moderate,19.044444444444444,3.26,216.9395861,7.716,332901.94
5099,36,2011-11-25,2011,Q4,2011-11,11,Friday,Fall,1,2 Moderate,19.116666666666664,3.181,217.1812533,7.716,332811.55
5100,36,2011-12-02,2011,Q4,2011-12,12,Friday,Winter,0,2 Moderate,11.983333333333333,3.164,217.4229206,7.716,293350.51
5101,36,2011-12-09,2011,Q4,2011-12,12,Friday,Winter,0,2 Moderate,10.355555555555556,3.147,217.6645878,7.716,312298.37
5102,36,2011-12-16,2011,Q4,2011-12,12,Friday,Winter,0,2 Moderate,14.616666666666667,3.133,217.8781339,7.716,341503.92
5103,36,2011-12-23,2011,Q4,2011-12,12,Friday,Winter,0,2 Moderate,13.005555555555553,3.098,218.0541851,7.716,325262.46
5104,36,2011-12-30,2011,Q4,2011-12,12,Friday,Winter,1,1 Cold,9.033333333333331,3.132,218.2302364,7.716,287425.22
5105,36,2012-01-06,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,13.988888888888889,3.129,218.4062876,7.244,329467.82
5106,36,2012-01-13,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,13.488888888888889,3.254,218.5823389,7.244,325976.34
5107,36,2012-01-20,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,14.944444444444445,3.275,218.6755292,7.244,330927.21
5108,36,2012-01-27,2012,Q1,2012-01,1,Friday,Winter,0,2 Moderate,17.07222222222222,3.313,218.7687195,7.244,301444.94
5109,36,2012-02-03,2012,Q1,2012-02,2,Friday,Winter,0,2 Moderate,16.29444444444444,3.421,218.8619099,7.244,310982.87
5110,36,2012-02-10,2012,Q1,2012-02,2,Friday,Winter,1,2 Moderate,12.494444444444447,3.462,218.9551002,7.244,335741.9
5111,36,2012-02-17,2012,Q1,2012-02,2,Friday,Winter,0,2 Moderate,12.433333333333334,3.503,219.1148297,7.244,326316.73
5112,36,2012-02-24,2012,Q1,2012-02,2,Friday,Winter,0,2 Moderate,16.783333333333335,3.55,219.3244636,7.244,313270.45
5113,36,2012-03-02,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,18.077777777777783,3.619,219.5340975,7.244,315396.72
5114,36,2012-03-09,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,17.327777777777776,3.647,219.7437314,7.244,318674.93
5115,36,2012-03-16,2012,Q1,2012-03,3,Friday,Spring,0,2 Moderate,19.711111111111116,3.779,219.8956335,7.244,335345.82
5116,36,2012-03-23,2012,Q1,2012-03,3,Friday,Spring,0,3 Warm,20.65555555555556,3.845,219.9705599,7.244,317872.51
5117,36,2012-03-30,2012,Q1,2012-03,3,Friday,Spring,0,3 Warm,21.37777777777778,3.891,220.0454862,7.244,304144.9
5118,36,2012-04-06,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,23.305555555555557,3.934,220.1204125,6.989,331026.11
5119,36,2012-04-13,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,22.522222222222226,3.919,220.1953389,6.989,339407.94
5120,36,2012-04-20,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,21.59444444444445,3.918,220.2483937,6.989,323915.32
5121,36,2012-04-27,2012,Q2,2012-04,4,Friday,Spring,0,3 Warm,21.144444444444446,3.888,220.3014485,6.989,308389.82
5122,36,2012-05-04,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,25.09444444444445,3.835,220.3545033,6.989,312467.52
5123,36,2012-05-11,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,24.75,3.764,220.4075581,6.989,330518.34
5124,36,2012-05-18,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,23.166666666666668,3.713,220.4252149,6.989,324801.13
5125,36,2012-05-25,2012,Q2,2012-05,5,Friday,Spring,0,3 Warm,26.077777777777776,3.636,220.4287124,6.989,306098.17
5126,36,2012-06-01,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,27.077777777777776,3.567,220.4322099,6.989,306005.53
5127,36,2012-06-08,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,27.5,3.513,220.4357073,6.989,338273.38
5128,36,2012-06-15,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,27.861111111111114,3.407,220.4494148,6.989,333146.88
5129,36,2012-06-22,2012,Q2,2012-06,6,Friday,Summer,0,3 Warm,26.888888888888893,3.358,220.4886472,6.989,306411.01
5130,36,2012-06-29,2012,Q2,2012-06,6,Friday,Summer,0,4 Hot,30.37777777777778,3.273,220.5278796,6.989,291530.43
5131,36,2012-07-06,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,27.511111111111106,3.232,220.567112,6.623,306578.89
5132,36,2012-07-13,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,25.638888888888893,3.245,220.6063444,6.623,298337.41
5133,36,2012-07-20,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,27.644444444444446,3.301,220.6148749,6.623,303289.55
5134,36,2012-07-27,2012,Q3,2012-07,7,Friday,Summer,0,3 Warm,28.88888888888889,3.392,220.6234054,6.623,279643.43
5135,36,2012-08-03,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,29.755555555555556,3.404,220.6319358,6.623,304989.97
5136,36,2012-08-10,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,29.11666666666666,3.49,220.6404663,6.623,298947.51
5137,36,2012-08-17,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,29.938888888888886,3.571,220.7199609,6.623,314607.22
5138,36,2012-08-24,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,27.366666666666667,3.574,220.8526787,6.623,282545.55
5139,36,2012-08-31,2012,Q3,2012-08,8,Friday,Summer,0,3 Warm,29.327777777777783,3.608,220.9853964,6.623,282647.48
5140,36,2012-09-07,2012,Q3,2012-09,9,Friday,Fall,1,3 Warm,28.994444444444444,3.697,221.1181142,6.623,293728.57
5141,36,2012-09-14,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,25.644444444444442,3.692,221.2601207,6.623,301893.63
5142,36,2012-09-21,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,24.433333333333337,3.709,221.4578604,6.623,293804.45
5143,36,2012-09-28,2012,Q3,2012-09,9,Friday,Fall,0,3 Warm,26.383333333333333,3.66,221.6556,6.623,270677.98
5144,36,2012-10-05,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,23.09444444444444,3.611,221.8533396,6.228,277137.86
5145,36,2012-10-12,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,21.822222222222223,3.576,222.0510793,6.228,300236.85
5146,36,2012-10-19,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,23.366666666666667,3.57,222.0951719,6.228,287360.05
5147,36,2012-10-26,2012,Q4,2012-10,10,Friday,Fall,0,3 Warm,23.549999999999997,3.494,222.1136566,6.228,272489.41
5148,37,2010-02-05,2010,Q1,2010-02,2,Friday,Winter,0,1 Cold,7.76111111111111,2.572,209.8529663,8.554,536006.73
5149,37,2010-02-12,2010,Q1,2010-02,2,Friday,Winter,1,1 Cold,7.838888888888889,2.548,209.9970208,8.554,529852.7
5150,37,2010-02-19,2010,Q1,2010-02,2,Friday,Winter,0,1 Cold,7.588888888888887,2.514,210.0451024,8.554,510382.5
5151,37,2010-02-26,2010,Q1,2010-02,2,Friday,Winter,0,2 Moderate,10.483333333333333,2.561,210.0771885,8.554,513615.82
5152,37,2010-03-05,2010,Q1,2010-03,3,Friday,Spring,0,2 Moderate,10.738888888888887,2.625,210.1092746,8.554,519255.68
5153,37,2010-03-12,2010,Q1,2010-03,3,Friday,Spring,0,2 Moderate,16.644444444444446,2.667,210.1413607,8.554,513015.35
5154,37,2010-03-19,2010,Q1,2010-03,3,Friday,Spring,0,2 Moderate,15.311111111111112,2.72,209.9803208,8.554,460020.74
5155,37,2010-03-26,2010,Q1,2010-03,3,Friday,Spring,0,2 Moderate,13.199999999999998,2.732,209.7870932,8.554,515777.97
5156,37,2010-04-02,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,17.461111111111112,2.719,209.5938656,8.464,540189.7
5157,37,2010-04-09,2010,Q2,2010-04,4,Friday,Spring,0,3 Warm,20.300000000000004,2.77,209.400638,8.464,513327.55
5158,37,2010-04-16,2010,Q2,2010-04,4,Friday,Spring,0,2 Moderate,19.299999999999997,2.808,209.2691428,8.464,524544.83
5159,37,2010-04-23,2010,Q2,2010-04,4,Friday,Spring,0,3 Warm,20.016666666666666,2.795,209.2199574,8.464,527019.78
5160,37,2010-04-30,2010,Q2,2010-04,4,Friday,Spring,0,3 Warm,21.611111111111114,2.78,209.170772,8.464,517850.83
5161,37,2010-05-07,2010,Q2,2010-05,5,Friday,Spring,0,3 Warm,24.200000000000003,2.835,209.1215867,8.464,543234.77
5162,37,2010-05-14,2010,Q2,2010-05,5,Friday,Spring,0,3 Warm,25.294444444444444,2.854,209.118536,8.464,505196.08
5163,37,2010-05-21,2010,Q2,2010-05,5,Friday,Spring,0,3 Warm,25.18888888888889,2.826,209.3922937,8.464,510494.7
5164,37,2010-05-28,2010,Q2,2010-05,5,Friday,Spring,0,3 Warm,27.150000000000002,2.759,209.6660514,8.464,532241.22
5165,37,2010-06-04,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,26.62777777777778,2.705,209.9398091,8.464,479195.02
5166,37,2010-06-11,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,27.944444444444443,2.668,210.2135668,8.464,481915.11
5167,37,2010-06-18,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,29.09444444444445,2.637,210.2108417,8.464,505761.62
5168,37,2010-06-25,2010,Q2,2010-06,6,Friday,Summer,0,3 Warm,28.966666666666665,2.653,210.0975233,8.464,485419.39
5169,37,2010-07-02,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.694444444444443,2.669,209.984205,8.36,498292.53
5170,37,2010-07-09,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.633333333333333,2.642,209.8708867,8.36,502456.04
5171,37,2010-07-16,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,29.12777777777778,2.623,209.8630532,8.36,485150.01
5172,37,2010-07-23,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,28.111111111111107,2.608,209.9958663,8.36,491998.12
5173,37,2010-07-30,2010,Q3,2010-07,7,Friday,Summer,0,3 Warm,27.71111111111111,2.64,210.1286794,8.36,487912.95
5174,37,2010-08-06,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.716666666666665,2.627,210.2614925,8.36,508576.62
5175,37,2010-08-13,2010,Q3,2010-08,8,Friday,Summer,0,4 Hot,30.033333333333335,2.692,210.3943056,8.36,491815.83
5176,37,2010-08-20,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.74444444444445,2.664,210.3617581,8.36,486930.72
5177,37,2010-08-27,2010,Q3,2010-08,8,Friday,Summer,0,3 Warm,29.233333333333334,2.619,210.3292106,8.36,512157.25
5178,37,2010-09-03,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,27.938888888888894,2.577,210.2966631,8.36,510427.53
5179,37,2010-09-10,2010,Q3,2010-09,9,Friday,Fall,1,3 Warm,26.988888888888887,2.565,210.2641156,8.36,510296.07
5180,37,2010-09-17,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,27.83333333333333,2.582,210.2924504,8.36,501251.4
5181,37,2010-09-24,2010,Q3,2010-09,9,Friday,Fall,0,3 Warm,26.20555555555556,2.624,210.3664469,8.36,494265.48
5182,37,2010-10-01,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,23.7,2.603,210.4404433,8.476,529877.93
5183,37,2010-10-08,2010,Q4,2010-10,10,Friday,Fall,0,2 Moderate,19.07777777777778,2.633,210.5144398,8.476,524483.65
5184,37,2010-10-15,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,21.98333333333333,2.72,210.5805944,8.476,498925.86
5185,37,2010-10-22,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,22.355555555555554,2.725,210.6271444,8.476,510425.4
5186,37,2010-10-29,2010,Q4,2010-10,10,Friday,Fall,0,3 Warm,24.566666666666666,2.716,210.6736944,8.476,514485.9
5187,37,2010-11-05,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,17.066666666666666,2.689,210.7202444,8.476,539683.42
5188,37,2010-11-12,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,16.65,2.728,210.7667944,8.476,517546.69
5189,37,2010-11-19,2010,Q4,2010-11,11,Friday,Fall,0,2 Moderate,13.738888888888887,2.771,210.65429,8.476,518124.16
5190,37,2010-11-26,2010,Q4,2010-11,11,Friday,Fall,1,2 Moderate,19.850000000000005,2.735,210.5152765,8.476,518220.72
5191,37,2010-12-03,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,12.466666666666665,2.708,210.376263,8.476,508213.14
5192,37,2010-12-10,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,11.016666666666666,2.843,210.2372494,8.476,511207.52
5193,37,2010-12-17,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,13.738888888888887,2.869,210.1787224,8.476,534285.21
5194,37,2010-12-24,2010,Q4,2010-12,12,Friday,Winter,0,2 Moderate,15.055555555555555,2.886,210.1805602,8.476,576809.92
5195,37,2010-12-31,2010,Q4,2010-12,12,Friday,Winter,1,2 Moderate,11.600000000000001,2.943,210.182398,8.476,460331.7
5196,37,2011-01-07,2011,Q1,2011-01,1,Friday,Winter,0,2 Moderate,12.283333333333333,2.976,210.1842358,8.395,542464.02
5197,37,2011-01-14,2011,Q1,2011-01,1,Friday,Winter,0,1 Cold,6.038888888888888,2.983,210.2379731,8.395,525616.9
5198,37,2011-01-21,2011,Q1,2011-01,1,Friday,Winter,0,2 Moderate,10.655555555555557,3.016,210.6031072,8.395,526486.82
5199,37,2011-01-28,2011,Q1,2011-01,1,Friday,Winter,0,1 Cold,9.300000000000002,3.01,210.9682412,8.395,513672.36
5200,37,2011-02-04,2011,Q1,2011-02,2,Friday,Winter,0,1 Cold,8.155555555555557,2.989,211.3333753,8.395,583835.18
5201,37,2011-02-11,2011,Q1,2011-02,2,Friday,Winter,1,1 Cold,5.088888888888887,3.022,211.6985093,8.395,522514.32
5202,37,2011-02-18,2011,Q1,2011-02,2,Friday,Winter,0,2 Moderate,14.155555555555553,3.045,212.0063522,8.395,536840.69
5203,37,2011-02-25,2011,Q1,2011-02,2,Friday,Winter,0,2 Moderate,19.850000000000005,3.065,212.2912786,8.395,514758.19
5204,37,2011-03-04,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,18.083333333333332,3.288,212.576205,8.395,527572.25
5205,37,2011-03-11,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,15.083333333333334,3.459,212.8611313,8.395,505610.4
5206,37,2011-03-18,2011,Q1,2011-03,3,Friday,Spring,0,2 Moderate,18.277777777777782,3.488,213.1096787,8.395,478503.06
5207,37,2011-03-25,2011,Q1,2011-03,3,Friday,Spring,0,3 Warm,21.705555555555552,3.473,213.3436744,8.395,522105.93
5208,37,2011-04-01,2011,Q2,2011-04,4,Friday,Spring,0,2 Moderate,19.616666666666667,3.524,213.5776701,8.3,534578.78
5209,37,2011-04-08,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,20.772222222222222,3.622,213.8116658,8.3,543703.16
5210,37,2011-04-15,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,22.916666666666668,3.743,214.026217,8.3,543775.87
5211,37,2011-04-22,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,23.649999999999995,3.807,214.1921572,8.3,526434.37
5212,37,2011-04-29,2011,Q2,2011-04,4,Friday,Spring,0,3 Warm,24.499999999999996,3.81,214.3580974,8.3,502918.18
5213,37,2011-05-06,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,20.866666666666667,3.906,214.5240376,8.3,547513.3
5214,37,2011-05-13,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,24.850000000000005,3.899,214.6899778,8.3,511871.63
5215,37,2011-05-20,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,22.788888888888884,3.907,214.465412,8.3,533564.42
5216,37,2011-05-27,2011,Q2,2011-05,5,Friday,Spring,0,3 Warm,27.37777777777778,3.786,214.2408462,8.3,507086.75
5217,37,2011-06-03,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.311111111111106,3.699,214.0162805,8.3,500381.23
5218,37,2011-06-10,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.005555555555553,3.648,213.7917147,8.3,509647.25
5219,37,2011-06-17,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,29.12777777777778,3.637,213.7481256,8.3,525132.36
5220,37,2011-06-24,2011,Q2,2011-06,6,Friday,Summer,0,3 Warm,28.86111111111111,3.594,213.8402689,8.3,509276.22
5221,37,2011-07-01,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.627777777777776,3.524,213.9324122,8.177,517021.3
5222,37,2011-07-08,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.283333333333328,3.48,214.0245556,8.177,489059.93
5223,37,2011-07-15,2011,Q3,2011-07,7,Friday,Summer,0,3 Warm,29.79444444444444,3.575,214.1083654,8.177,498749.62
